filename,type
multi_col_40577,v_bar
multi_col_60767,v_bar
two_col_100152,v_bar
two_col_104865,v_bar
two_col_4642,v_bar
two_col_4696,v_bar
multi_col_779,v_bar
two_col_3308,v_bar
42751487002690,line
multi_col_40841,v_bar
multi_col_80609,v_bar
multi_col_101135,v_bar
two_col_42019,v_bar
two_col_41684,v_bar
two_col_81253,v_bar
two_col_60020,line
two_col_23215,h_bar
multi_col_80745,v_bar
multi_col_40346,v_bar
two_col_61265,v_bar
two_col_41686,v_bar
two_col_20214,line
two_col_62534,v_bar
two_col_63027,v_bar
two_col_40935,v_bar
two_col_63655,h_bar
two_col_5510,line
two_col_24504,v_bar
two_col_60542,v_bar
multi_col_100895,v_bar
two_col_3635,h_bar
two_col_21107,line
two_col_103894,v_bar
two_col_62926,v_bar
two_col_41815,v_bar
two_col_20948,v_bar
two_col_22094,v_bar
6824,h_bar
multi_col_20221,v_bar
two_col_40415,v_bar
two_col_4783,v_bar
two_col_101692,h_bar
two_col_43897,v_bar
two_col_22243,h_bar
two_col_60408,h_bar
multi_col_40194,h_bar
two_col_103445,v_bar
two_col_82628,h_bar
two_col_2509,v_bar
two_col_42195,pie
two_col_81748,h_bar
two_col_23605,v_bar
two_col_82191,v_bar
two_col_83390,v_bar
two_col_3557,v_bar
two_col_3670,v_bar
two_col_20823,h_bar
two_col_104669,v_bar
multi_col_20837,h_bar
two_col_81359,v_bar
multi_col_20698,h_bar
multi_col_78,v_bar
multi_col_40873,v_bar
two_col_100082,v_bar
two_col_23766,line
two_col_24007,v_bar
two_col_5162,v_bar
two_col_102236,line
two_col_21293,line
two_col_1617,h_bar
5869,h_bar
11069,pie
multi_col_1335,h_bar
multi_col_20147,v_bar
two_col_20222,h_bar
two_col_83438,v_bar
multi_col_100881,h_bar
two_col_20997,v_bar
two_col_81887,h_bar
two_col_42386,h_bar
two_col_2006,h_bar
two_col_21596,v_bar
two_col_104067,v_bar
multi_col_60427,line
multi_col_1011,line
two_col_63611,v_bar
two_col_103535,h_bar
multi_col_100484,line
two_col_100677,v_bar
two_col_3267,v_bar
two_col_60204,v_bar
two_col_23376,v_bar
two_col_3383,v_bar
two_col_5396,v_bar
two_col_24530,h_bar
two_col_82566,v_bar
two_col_40246,v_bar
two_col_41358,v_bar
two_col_20057,v_bar
multi_col_20692,v_bar
multi_col_45,v_bar
two_col_5060,v_bar
994,h_bar
two_col_81192,v_bar
two_col_83498,line
two_col_4684,h_bar
two_col_81972,h_bar
two_col_80722,v_bar
two_col_24224,v_bar
two_col_6118,h_bar
two_col_104889,h_bar
10738,pie
4439,line
62946309004899,line
two_col_81993,h_bar
two_col_60200,h_bar
two_col_879,v_bar
multi_col_471,v_bar
multi_col_101097,v_bar
two_col_63296,v_bar
multi_col_40169,v_bar
two_col_2387,h_bar
two_col_62748,v_bar
two_col_40702,v_bar
multi_col_40379,h_bar
two_col_20271,v_bar
two_col_83149,v_bar
two_col_20060,line
two_col_83079,h_bar
two_col_21239,h_bar
multi_col_1098,h_bar
two_col_42623,h_bar
two_col_43029,line
two_col_40400,v_bar
two_col_5780,line
two_col_103790,h_bar
two_col_63087,v_bar
two_col_2693,v_bar
74596034005236,h_bar
two_col_101175,h_bar
two_col_5869,v_bar
two_col_2816,h_bar
two_col_1035,h_bar
two_col_22235,v_bar
two_col_23218,h_bar
two_col_82559,v_bar
two_col_42345,v_bar
two_col_2415,v_bar
two_col_100005,h_bar
two_col_81420,h_bar
multi_col_60418,v_bar
two_col_41970,v_bar
two_col_63754,h_bar
two_col_21965,line
two_col_62535,v_bar
two_col_41413,line
multi_col_80657,v_bar
two_col_3831,h_bar
multi_col_60629,v_bar
two_col_102012,v_bar
two_col_81743,h_bar
two_col_80844,h_bar
two_col_22750,line
two_col_23558,v_bar
multi_col_80336,line
two_col_21437,v_bar
two_col_2752,h_bar
two_col_63718,v_bar
two_col_3294,h_bar
two_col_83234,v_bar
two_col_22493,v_bar
two_col_5061,v_bar
two_col_103370,h_bar
two_col_62149,v_bar
two_col_103672,v_bar
two_col_4703,v_bar
two_col_60792,v_bar
multi_col_1010,v_bar
two_col_42578,v_bar
two_col_62130,v_bar
two_col_2098,v_bar
two_col_62767,v_bar
two_col_103121,h_bar
two_col_24293,v_bar
two_col_61083,line
two_col_2924,h_bar
two_col_81329,v_bar
two_col_101245,v_bar
two_col_81787,line
two_col_102436,v_bar
OECD_INVESTMENT_FORECAST_FRA_ITA_KOR_NLD_SVK_000143,line
multi_col_20162,v_bar
two_col_42045,h_bar
two_col_43380,h_bar
multi_col_70,v_bar
two_col_100875,h_bar
two_col_40179,v_bar
two_col_5887,v_bar
two_col_100474,v_bar
two_col_100009,v_bar
7868,pie
two_col_20074,v_bar
two_col_20923,h_bar
two_col_40716,v_bar
two_col_82142,v_bar
two_col_6084,h_bar
09384260005663,line
two_col_1252,h_bar
two_col_4915,v_bar
two_col_22353,v_bar
two_col_24174,h_bar
two_col_929,v_bar
1334,h_bar
two_col_63733,v_bar
two_col_5159,v_bar
two_col_4480,line
two_col_5526,h_bar
two_col_20705,v_bar
multi_col_60500,v_bar
two_col_63262,v_bar
two_col_82682,h_bar
two_col_4317,line
two_col_60465,v_bar
two_col_21906,v_bar
two_col_63712,h_bar
two_col_101162,v_bar
two_col_100606,h_bar
two_col_100674,v_bar
multi_col_324,h_bar
two_col_104623,v_bar
two_col_41223,h_bar
multi_col_107,v_bar
two_col_42140,v_bar
two_col_100316,v_bar
two_col_22551,h_bar
two_col_2425,h_bar
two_col_3187,h_bar
28990263008385,h_bar
two_col_63710,h_bar
two_col_21786,v_bar
two_col_4871,line
multi_col_1398,v_bar
10148,h_bar
two_col_62885,h_bar
two_col_24412,v_bar
14909,pie
two_col_83212,v_bar
two_col_43853,v_bar
multi_col_80649,h_bar
two_col_5854,v_bar
58415953006360,h_bar
two_col_5369,h_bar
multi_col_80427,v_bar
multi_col_60919,line
multi_col_60491,v_bar
two_col_81806,v_bar
two_col_2968,h_bar
two_col_40226,v_bar
two_col_24002,v_bar
two_col_5890,v_bar
two_col_62270,h_bar
two_col_5384,h_bar
two_col_4605,v_bar
two_col_82542,v_bar
two_col_100117,v_bar
multi_col_820,h_bar
two_col_21507,v_bar
two_col_20974,v_bar
multi_col_40988,h_bar
two_col_102426,v_bar
12050363007984,line
two_col_62588,v_bar
two_col_61650,v_bar
multi_col_21121,v_bar
two_col_82041,h_bar
two_col_22543,line
two_col_40926,h_bar
two_col_40125,v_bar
two_col_104422,v_bar
two_col_100830,h_bar
32354579000685,h_bar
two_col_5728,v_bar
two_col_43344,v_bar
two_col_60284,v_bar
two_col_82759,v_bar
multi_col_80831,v_bar
two_col_63524,v_bar
multi_col_40563,v_bar
two_col_41392,v_bar
two_col_102375,v_bar
multi_col_100093,v_bar
two_col_23703,v_bar
two_col_80199,v_bar
two_col_102878,v_bar
10799,h_bar
two_col_41353,v_bar
multi_col_20604,v_bar
two_col_24371,h_bar
two_col_63788,h_bar
two_col_40581,line
839,h_bar
two_col_104677,h_bar
multi_col_21039,v_bar
multi_col_40837,v_bar
two_col_101645,v_bar
two_col_6253,v_bar
two_col_3459,v_bar
two_col_61828,v_bar
two_col_6278,v_bar
two_col_40859,v_bar
multi_col_101237,v_bar
two_col_24569,h_bar
two_col_42346,v_bar
two_col_63686,h_bar
multi_col_20581,h_bar
two_col_23369,v_bar
two_col_102523,v_bar
two_col_40551,v_bar
two_col_4140,h_bar
two_col_5086,v_bar
two_col_24560,v_bar
two_col_20583,h_bar
two_col_81886,pie
two_col_102138,h_bar
two_col_5571,v_bar
two_col_23316,v_bar
two_col_20405,h_bar
two_col_61721,v_bar
two_col_1075,h_bar
two_col_40570,h_bar
two_col_62465,v_bar
two_col_80181,v_bar
multi_col_80691,v_bar
two_col_24641,line
two_col_5601,h_bar
two_col_101697,v_bar
multi_col_40675,v_bar
two_col_21418,h_bar
two_col_61234,v_bar
two_col_102224,v_bar
two_col_83478,h_bar
two_col_3843,v_bar
two_col_1856,line
two_col_20326,v_bar
two_col_23806,h_bar
multi_col_100495,v_bar
two_col_41042,v_bar
two_col_81330,v_bar
two_col_101188,v_bar
16754,pie
two_col_20760,v_bar
two_col_83555,line
two_col_62290,v_bar
two_col_63647,h_bar
two_col_60341,v_bar
7702,h_bar
two_col_80630,v_bar
two_col_80097,line
multi_col_20784,h_bar
two_col_61256,v_bar
two_col_2049,line
two_col_102519,v_bar
multi_col_20749,h_bar
two_col_61167,v_bar
multi_col_40861,line
two_col_3358,v_bar
two_col_23621,v_bar
two_col_60252,v_bar
two_col_22664,v_bar
multi_col_80315,h_bar
multi_col_20264,h_bar
multi_col_40715,v_bar
multi_col_40292,line
two_col_2863,v_bar
two_col_103522,v_bar
two_col_41543,v_bar
two_col_2814,v_bar
92454868021990,h_bar
two_col_1442,v_bar
two_col_3890,v_bar
two_col_22517,v_bar
two_col_20309,v_bar
multi_col_60148,h_bar
two_col_82168,v_bar
two_col_60537,h_bar
multi_col_1223,v_bar
two_col_1547,v_bar
two_col_40560,v_bar
two_col_5068,h_bar
two_col_103213,v_bar
multi_col_20629,v_bar
multi_col_80513,v_bar
two_col_3046,v_bar
two_col_951,v_bar
two_col_80728,h_bar
two_col_41824,v_bar
two_col_102586,v_bar
two_col_63090,v_bar
multi_col_80023,line
two_col_20381,v_bar
two_col_23121,h_bar
16882,line
two_col_63138,v_bar
two_col_102261,v_bar
two_col_22891,h_bar
two_col_60371,h_bar
multi_col_40767,v_bar
14734,pie
multi_col_20198,v_bar
two_col_60905,h_bar
two_col_43020,v_bar
multi_col_100492,h_bar
two_col_2811,v_bar
two_col_1589,v_bar
two_col_63508,v_bar
two_col_63594,pie
two_col_103397,v_bar
two_col_24608,line
multi_col_60273,v_bar
11320,pie
two_col_20978,h_bar
1625,h_bar
25697136002533,h_bar
two_col_102827,v_bar
multi_col_101082,v_bar
two_col_60247,v_bar
two_col_22385,v_bar
multi_col_21,h_bar
88624790005556,h_bar
two_col_1645,v_bar
18027349005976,h_bar
two_col_60947,h_bar
two_col_41553,v_bar
multi_col_20714,v_bar
two_col_81866,h_bar
two_col_43450,v_bar
two_col_40518,h_bar
two_col_103729,v_bar
two_col_4112,v_bar
two_col_21939,v_bar
two_col_103579,v_bar
two_col_81575,v_bar
two_col_83255,v_bar
two_col_20568,h_bar
multi_col_60762,v_bar
10308,h_bar
multi_col_100917,h_bar
two_col_3476,v_bar
two_col_43994,v_bar
two_col_83333,v_bar
two_col_43301,h_bar
two_col_81331,v_bar
two_col_80659,v_bar
4579,h_bar
two_col_43320,h_bar
two_col_21359,v_bar
multi_col_20553,v_bar
4392,h_bar
two_col_5734,v_bar
two_col_60671,v_bar
9891,pie
two_col_1406,v_bar
two_col_61030,h_bar
two_col_6231,v_bar
two_col_41670,v_bar
two_col_22439,h_bar
two_col_24308,v_bar
multi_col_40277,v_bar
two_col_5608,v_bar
two_col_42483,v_bar
multi_col_60315,v_bar
two_col_61385,v_bar
two_col_20339,v_bar
two_col_61068,line
two_col_2302,line
multi_col_20287,v_bar
two_col_62507,h_bar
two_col_2862,v_bar
two_col_666,h_bar
multi_col_60572,v_bar
two_col_61788,v_bar
two_col_63413,h_bar
two_col_3479,v_bar
two_col_4733,v_bar
two_col_24379,v_bar
two_col_62436,v_bar
multi_col_585,line
two_col_22863,line
6529,line
two_col_62044,v_bar
multi_col_954,h_bar
two_col_22752,pie
two_col_61943,h_bar
4326,pie
two_col_23754,v_bar
two_col_22674,v_bar
two_col_81918,h_bar
two_col_82095,v_bar
multi_col_40960,v_bar
two_col_60551,h_bar
multi_col_100322,v_bar
two_col_81850,v_bar
multi_col_80855,line
16291,line
two_col_61227,v_bar
two_col_100776,v_bar
two_col_100902,h_bar
two_col_1283,h_bar
two_col_104176,h_bar
two_col_1031,h_bar
two_col_758,v_bar
two_col_62357,h_bar
6018,h_bar
two_col_60545,pie
multi_col_60523,v_bar
two_col_81135,v_bar
multi_col_60843,v_bar
two_col_60096,v_bar
two_col_42695,line
two_col_104485,line
two_col_20708,v_bar
two_col_1233,v_bar
multi_col_40157,h_bar
multi_col_20431,v_bar
two_col_41919,v_bar
multi_col_20720,v_bar
two_col_814,h_bar
two_col_82293,h_bar
two_col_81563,h_bar
multi_col_100542,v_bar
two_col_63542,line
two_col_43383,h_bar
two_col_24492,v_bar
two_col_40522,line
two_col_3268,v_bar
two_col_5828,v_bar
two_col_80159,v_bar
two_col_2692,line
OECD_THREATENED_SPECIES_BEL_CAN_ISL_LTU_MEX_000000,v_bar
two_col_81623,h_bar
two_col_23118,line
two_col_6331,h_bar
two_col_20826,v_bar
two_col_5932,v_bar
two_col_132,line
two_col_22711,line
two_col_104463,v_bar
two_col_21009,h_bar
multi_col_620,line
two_col_102604,v_bar
two_col_283,line
multi_col_20589,v_bar
8840,h_bar
two_col_1193,v_bar
multi_col_1144,v_bar
multi_col_60300,h_bar
two_col_24200,v_bar
two_col_102920,pie
two_col_100784,v_bar
two_col_2516,h_bar
two_col_61378,v_bar
two_col_41668,v_bar
two_col_1011,v_bar
multi_col_215,h_bar
two_col_23286,h_bar
two_col_23163,v_bar
two_col_63217,line
two_col_62920,v_bar
two_col_104866,pie
3610,h_bar
two_col_5072,h_bar
two_col_102551,v_bar
two_col_60851,v_bar
two_col_21535,v_bar
two_col_5563,v_bar
two_col_102628,v_bar
multi_col_430,line
two_col_82325,v_bar
two_col_5281,h_bar
two_col_102173,line
two_col_1881,h_bar
two_col_80666,line
two_col_24056,h_bar
11776,line
17490,line
two_col_4304,v_bar
two_col_508,v_bar
two_col_81803,h_bar
two_col_4123,v_bar
two_col_62317,v_bar
multi_col_21085,h_bar
OECD_INFLUENZA_VACCINATION_RATES_CHL_ESP_HUN_MEX_SWE_000057,line
two_col_63134,v_bar
two_col_46,v_bar
multi_col_20108,v_bar
6148,line
multi_col_40260,h_bar
two_col_3231,h_bar
two_col_61707,v_bar
00309421021808,h_bar
two_col_4214,v_bar
multi_col_60730,v_bar
two_col_4412,line
multi_col_100821,line
two_col_81731,v_bar
two_col_102684,v_bar
two_col_62364,line
two_col_42959,v_bar
two_col_102170,h_bar
two_col_23138,h_bar
OECD_STARTING_A_BUSINESS_AUS_CRI_000004,v_bar
two_col_4152,v_bar
multi_col_100882,v_bar
5072,h_bar
two_col_20417,v_bar
two_col_40182,v_bar
two_col_102751,v_bar
two_col_2515,v_bar
two_col_43610,line
two_col_20829,h_bar
multi_col_60839,v_bar
41030159003692,line
17254876004013,line
two_col_63340,h_bar
two_col_43829,v_bar
two_col_81382,v_bar
two_col_82212,v_bar
two_col_20578,h_bar
two_col_101089,v_bar
two_col_83009,v_bar
two_col_61971,v_bar
multi_col_100375,h_bar
two_col_2825,v_bar
multi_col_887,v_bar
two_col_103037,h_bar
two_col_3463,v_bar
two_col_82999,v_bar
two_col_41490,v_bar
multi_col_20352,v_bar
two_col_20419,h_bar
two_col_4854,line
two_col_83480,line
two_col_63776,v_bar
two_col_23893,v_bar
two_col_82491,v_bar
two_col_3551,v_bar
two_col_3184,line
two_col_1209,line
two_col_100349,v_bar
two_col_80322,pie
two_col_104579,h_bar
two_col_2111,h_bar
two_col_40611,v_bar
two_col_4398,v_bar
two_col_82510,v_bar
two_col_3891,h_bar
two_col_20246,v_bar
95901028005117,line
two_col_5578,h_bar
two_col_2357,v_bar
two_col_63740,v_bar
two_col_103458,v_bar
9570,h_bar
two_col_23336,v_bar
two_col_43534,v_bar
two_col_3071,h_bar
multi_col_100670,line
two_col_100233,v_bar
two_col_23152,h_bar
two_col_43201,h_bar
two_col_104457,v_bar
10974,h_bar
multi_col_60817,v_bar
two_col_303,v_bar
two_col_5018,line
two_col_2171,h_bar
two_col_42485,v_bar
multi_col_80724,v_bar
51318595005385,h_bar
two_col_41568,v_bar
two_col_23073,h_bar
07419347008473,h_bar
two_col_715,h_bar
7017,h_bar
two_col_20449,line
two_col_4209,h_bar
two_col_104045,h_bar
two_col_1340,v_bar
two_col_60444,v_bar
two_col_60221,line
two_col_24389,line
two_col_101056,h_bar
OECD_TEMPORARY_EMPLOYMENT_GRC_HUN_KOR_SWE_USA_000016,v_bar
77362346003492,line
two_col_23219,v_bar
two_col_103914,v_bar
two_col_22327,h_bar
two_col_62074,v_bar
multi_col_100747,line
two_col_63107,v_bar
two_col_41562,h_bar
two_col_43314,h_bar
two_col_102742,v_bar
two_col_82539,h_bar
two_col_4682,v_bar
multi_col_20797,v_bar
two_col_103792,line
two_col_23768,h_bar
77764176007706,line
multi_col_40694,v_bar
16883,line
two_col_61210,v_bar
two_col_101564,h_bar
two_col_101592,v_bar
two_col_62823,v_bar
two_col_103061,v_bar
two_col_23691,line
two_col_20158,h_bar
multi_col_221,v_bar
two_col_21083,h_bar
two_col_6178,v_bar
two_col_485,h_bar
multi_col_646,v_bar
multi_col_80838,h_bar
two_col_5240,line
50412829004244,h_bar
two_col_100227,v_bar
9172,h_bar
multi_col_1294,h_bar
two_col_22559,v_bar
two_col_22187,v_bar
multi_col_542,v_bar
2185,h_bar
12790542011432,h_bar
two_col_43584,h_bar
two_col_104134,v_bar
multi_col_60158,h_bar
two_col_21086,h_bar
two_col_42535,v_bar
two_col_43067,v_bar
two_col_159,h_bar
two_col_80079,v_bar
7670,h_bar
two_col_63779,v_bar
two_col_61263,v_bar
two_col_101094,pie
two_col_100783,v_bar
two_col_100310,v_bar
two_col_2782,h_bar
8396,h_bar
two_col_24198,h_bar
two_col_5149,v_bar
two_col_62838,v_bar
two_col_1119,h_bar
two_col_63099,line
two_col_103752,h_bar
two_col_61600,v_bar
two_col_4225,h_bar
two_col_100819,v_bar
two_col_104507,v_bar
two_col_24166,h_bar
two_col_4595,v_bar
two_col_82354,h_bar
two_col_40546,h_bar
multi_col_60802,v_bar
two_col_60253,line
two_col_81796,v_bar
two_col_24357,v_bar
multi_col_100772,v_bar
two_col_2590,line
two_col_40569,line
two_col_21889,h_bar
multi_col_20919,h_bar
two_col_81484,h_bar
two_col_43873,h_bar
two_col_21857,line
67626600001652,h_bar
two_col_102587,v_bar
4218,h_bar
two_col_5785,line
two_col_43432,v_bar
two_col_23213,h_bar
two_col_23694,v_bar
two_col_21880,v_bar
multi_col_20660,line
two_col_43259,v_bar
two_col_104100,v_bar
two_col_42919,v_bar
two_col_81120,h_bar
two_col_23257,v_bar
two_col_43118,v_bar
two_col_4535,v_bar
two_col_43275,h_bar
two_col_22579,v_bar
multi_col_60571,line
two_col_41907,h_bar
two_col_43580,v_bar
two_col_41546,v_bar
multi_col_80438,v_bar
two_col_101181,h_bar
two_col_5158,h_bar
two_col_103327,line
two_col_104688,v_bar
two_col_62898,v_bar
two_col_80516,v_bar
two_col_43587,v_bar
two_col_21905,line
two_col_20083,h_bar
multi_col_100578,line
two_col_60214,h_bar
two_col_104363,h_bar
two_col_21463,line
two_col_101524,v_bar
08983792000230,line
two_col_102079,h_bar
two_col_1232,v_bar
two_col_103063,h_bar
two_col_61913,v_bar
two_col_61541,h_bar
two_col_104293,v_bar
multi_col_100118,h_bar
49137730000079,h_bar
two_col_6038,h_bar
multi_col_755,v_bar
multi_col_80078,v_bar
two_col_104401,v_bar
multi_col_100032,h_bar
two_col_101025,v_bar
two_col_104831,h_bar
two_col_61434,v_bar
two_col_63384,pie
two_col_102287,v_bar
multi_col_100981,v_bar
multi_col_80364,v_bar
8279,line
two_col_4631,v_bar
multi_col_60593,v_bar
multi_col_101209,v_bar
two_col_825,h_bar
two_col_100012,line
two_col_1191,h_bar
two_col_43615,v_bar
two_col_43950,v_bar
two_col_41415,v_bar
two_col_63502,v_bar
multi_col_20805,line
two_col_22406,v_bar
two_col_104715,v_bar
two_col_101122,h_bar
two_col_3903,v_bar
two_col_4695,h_bar
two_col_100133,v_bar
13902233002510,h_bar
11235,pie
multi_col_100972,v_bar
two_col_41348,h_bar
two_col_5901,v_bar
two_col_1684,line
multi_col_60886,v_bar
two_col_80142,line
multi_col_20998,v_bar
two_col_4611,v_bar
two_col_83375,v_bar
two_col_3678,h_bar
multi_col_20967,v_bar
two_col_1331,line
two_col_81435,h_bar
two_col_4677,v_bar
two_col_21668,v_bar
two_col_24437,line
two_col_104135,line
two_col_336,h_bar
two_col_41212,v_bar
16336,line
two_col_22720,line
two_col_103937,v_bar
two_col_6299,h_bar
two_col_757,h_bar
two_col_40566,v_bar
two_col_43654,v_bar
two_col_41436,h_bar
two_col_21601,h_bar
multi_col_60367,h_bar
two_col_103144,v_bar
multi_col_20024,v_bar
two_col_61889,v_bar
two_col_103102,h_bar
two_col_2326,h_bar
multi_col_100559,v_bar
multi_col_100100,line
05411753006467,h_bar
two_col_21492,v_bar
two_col_2533,v_bar
two_col_5517,v_bar
multi_col_101247,v_bar
two_col_4013,v_bar
two_col_3158,v_bar
two_col_81360,v_bar
two_col_2300,v_bar
two_col_4130,v_bar
two_col_41138,h_bar
two_col_103126,h_bar
7706,h_bar
two_col_102023,v_bar
multi_col_723,v_bar
2644,line
two_col_21508,h_bar
two_col_6057,h_bar
OECD_ROAD_ACCIDENTS_GBR_HUN_MKD_MLT_TUR_000003,v_bar
two_col_20314,v_bar
multi_col_60989,v_bar
two_col_41884,v_bar
two_col_23812,h_bar
multi_col_1014,v_bar
two_col_24588,v_bar
two_col_1561,h_bar
multi_col_40237,line
two_col_1578,v_bar
two_col_22381,v_bar
two_col_4917,v_bar
multi_col_101075,v_bar
two_col_43182,v_bar
two_col_100893,line
two_col_103099,v_bar
two_col_41180,h_bar
two_col_40600,v_bar
two_col_6377,v_bar
two_col_1554,line
two_col_4041,v_bar
two_col_100658,v_bar
two_col_40644,line
two_col_511,h_bar
two_col_23332,line
two_col_1298,v_bar
two_col_22388,v_bar
two_col_5267,v_bar
two_col_42131,h_bar
two_col_43173,pie
multi_col_80817,line
two_col_102342,h_bar
multi_col_100789,v_bar
951,pie
two_col_62289,v_bar
two_col_22203,v_bar
two_col_6210,v_bar
two_col_42551,v_bar
two_col_5043,h_bar
two_col_41298,v_bar
multi_col_60608,v_bar
two_col_61947,h_bar
two_col_62910,v_bar
two_col_61464,line
two_col_61736,v_bar
two_col_41942,h_bar
two_col_40786,v_bar
two_col_63478,h_bar
two_col_520,v_bar
two_col_21461,v_bar
two_col_82791,v_bar
9646,h_bar
14124,pie
10849,pie
two_col_62348,v_bar
two_col_42707,h_bar
two_col_82102,v_bar
two_col_83152,v_bar
two_col_100587,v_bar
two_col_253,h_bar
multi_col_21011,v_bar
two_col_81515,h_bar
two_col_2350,v_bar
4794,h_bar
two_col_21670,h_bar
7250,h_bar
two_col_63839,v_bar
multi_col_60449,v_bar
multi_col_40978,v_bar
two_col_82395,h_bar
two_col_43111,h_bar
2513,h_bar
multi_col_40490,v_bar
two_col_20692,h_bar
multi_col_40219,v_bar
two_col_2226,line
two_col_81546,v_bar
two_col_2941,h_bar
multi_col_440,v_bar
multi_col_1527,v_bar
two_col_43928,v_bar
two_col_82007,v_bar
two_col_61726,v_bar
two_col_61220,h_bar
two_col_3354,h_bar
two_col_81086,v_bar
two_col_80238,v_bar
two_col_82959,v_bar
two_col_5715,v_bar
two_col_61894,v_bar
two_col_1965,h_bar
two_col_3124,h_bar
two_col_24142,v_bar
two_col_102255,v_bar
two_col_22552,v_bar
multi_col_80624,line
two_col_191,v_bar
two_col_103616,v_bar
two_col_6361,line
two_col_60853,v_bar
two_col_20254,h_bar
two_col_40272,v_bar
two_col_22641,v_bar
two_col_24295,pie
two_col_41426,v_bar
two_col_20523,line
two_col_41389,v_bar
two_col_1281,pie
two_col_80135,v_bar
two_col_766,h_bar
two_col_60812,h_bar
9911,line
two_col_5667,v_bar
two_col_4853,v_bar
two_col_81005,v_bar
multi_col_80041,v_bar
two_col_3242,line
multi_col_80936,v_bar
two_col_102761,h_bar
two_col_24309,h_bar
two_col_81444,h_bar
two_col_43548,v_bar
two_col_41954,h_bar
two_col_20989,v_bar
multi_col_100765,line
two_col_103512,h_bar
two_col_104689,v_bar
two_col_4077,v_bar
two_col_103002,v_bar
two_col_21269,line
two_col_102343,v_bar
14452,pie
two_col_60692,line
two_col_40701,v_bar
multi_col_1354,line
multi_col_80796,v_bar
two_col_81154,line
multi_col_770,line
two_col_5461,h_bar
two_col_40163,v_bar
36217687004329,h_bar
two_col_81240,v_bar
two_col_4891,h_bar
two_col_81468,v_bar
two_col_100881,v_bar
two_col_80990,v_bar
two_col_894,v_bar
9982,h_bar
multi_col_80419,v_bar
two_col_20693,line
two_col_62016,v_bar
two_col_63080,v_bar
two_col_62096,line
two_col_100187,v_bar
two_col_104827,h_bar
multi_col_80374,v_bar
two_col_104279,h_bar
two_col_21152,line
two_col_83366,v_bar
two_col_24453,v_bar
two_col_21145,v_bar
two_col_22238,line
two_col_43162,v_bar
multi_col_101085,v_bar
two_col_1309,v_bar
two_col_24213,v_bar
two_col_837,v_bar
two_col_101380,h_bar
two_col_20775,v_bar
two_col_1511,v_bar
17971,line
multi_col_20245,line
two_col_102059,line
two_col_60989,v_bar
two_col_61449,line
two_col_42264,line
2563,h_bar
multi_col_20053,v_bar
two_col_4751,v_bar
two_col_5367,v_bar
two_col_82267,v_bar
two_col_63377,v_bar
two_col_40771,line
two_col_82878,v_bar
multi_col_60365,v_bar
two_col_62504,v_bar
two_col_83257,line
two_col_2222,v_bar
two_col_81911,line
two_col_61517,v_bar
two_col_1408,v_bar
two_col_101892,h_bar
two_col_6274,h_bar
two_col_22982,v_bar
two_col_43692,v_bar
two_col_43388,v_bar
two_col_22804,v_bar
two_col_41665,h_bar
multi_col_100169,h_bar
two_col_5719,v_bar
two_col_40791,v_bar
two_col_61216,v_bar
multi_col_20104,v_bar
two_col_21206,h_bar
two_col_866,h_bar
two_col_81755,h_bar
OECD_MATERIAL_CONSUMPTION_ARG_GAB_HRV_LAO_SLE_000044,v_bar
two_col_61218,v_bar
two_col_102895,line
two_col_3556,v_bar
two_col_100831,v_bar
two_col_22530,h_bar
multi_col_60362,v_bar
two_col_41178,v_bar
two_col_1484,line
two_col_40177,h_bar
two_col_60921,v_bar
37759611011611,h_bar
two_col_80422,h_bar
two_col_40192,h_bar
9810,line
two_col_43851,h_bar
94,h_bar
two_col_40418,v_bar
multi_col_80960,line
8762,line
two_col_43156,h_bar
two_col_5350,h_bar
two_col_2221,v_bar
two_col_103410,v_bar
two_col_100835,v_bar
two_col_2330,h_bar
two_col_3717,h_bar
two_col_42473,h_bar
two_col_62925,v_bar
two_col_61221,v_bar
multi_col_100550,v_bar
1631,h_bar
two_col_4042,h_bar
two_col_83172,h_bar
two_col_40515,v_bar
two_col_43567,h_bar
two_col_23018,h_bar
multi_col_60740,v_bar
two_col_41632,h_bar
two_col_24171,h_bar
8263,h_bar
multi_col_80926,v_bar
two_col_1837,h_bar
two_col_100100,v_bar
two_col_61763,h_bar
two_col_22665,v_bar
two_col_80788,h_bar
8132,h_bar
two_col_83214,v_bar
two_col_1081,v_bar
two_col_103818,v_bar
multi_col_20426,v_bar
two_col_41355,v_bar
two_col_103145,v_bar
two_col_100572,v_bar
two_col_104532,v_bar
two_col_1841,v_bar
two_col_60715,h_bar
two_col_5117,v_bar
two_col_42005,v_bar
two_col_3163,pie
multi_col_1132,v_bar
multi_col_80061,v_bar
two_col_6023,v_bar
two_col_103554,v_bar
two_col_23528,h_bar
78151143005674,line
two_col_60508,v_bar
two_col_41497,v_bar
two_col_41925,h_bar
two_col_43793,v_bar
two_col_42231,v_bar
two_col_21414,v_bar
two_col_3304,v_bar
two_col_81207,v_bar
two_col_101815,v_bar
two_col_22052,line
two_col_62982,line
two_col_63124,v_bar
two_col_103699,v_bar
multi_col_80357,h_bar
two_col_82598,v_bar
two_col_1503,h_bar
two_col_82960,v_bar
two_col_21553,v_bar
two_col_62394,v_bar
two_col_41734,v_bar
two_col_82794,v_bar
