image,class,ocr_text
two_col_62145,x_axis_label,200
two_col_62145,x_axis_label,2nn3
two_col_62145,x_axis_label,2011
two_col_62145,x_axis_label,199.
two_col_62145,x_axis_label,21°
two_col_62145,x_axis_label,199;
two_col_62145,x_axis_label,199
two_col_62145,x_axis_label,2006
two_col_62145,x_axis_label,] 99°
two_col_62145,x_axis_label,1907
two_col_62145,x_axis_label,199:
two_col_62145,x_axis_label,] 99°
two_col_62145,x_axis_label,201
two_col_62145,x_axis_label,200:
two_col_62145,x_axis_label,200¢
two_col_62145,x_axis_label,2007
two_col_62145,x_axis_label,200¢
two_col_62145,x_axis_label,200!
two_col_62145,x_axis_label,
two_col_62145,x_axis_label,20Nn«
two_col_62145,x_axis_label,200:
multi_col_60887,legend_label,2014
multi_col_60887,x_axis_label,Smart watche
multi_col_60887,x_axis_label,Healthcare
multi_col_60887,x_axis_label,Smart glasses
multi_col_60887,x_axis_label,"Fitness & activity
‘trackers"
multi_col_60887,legend_label,201
multi_col_60887,x_axis_label,Multimedia & smart
two_col_2544,x_axis_label,2019/2
two_col_2544,x_axis_label,2010/1.
two_col_2544,x_axis_label,2014/17!
two_col_2544,x_axis_label,2015/16
two_col_2544,x_axis_label,2018/1!
two_col_2544,x_axis_label,012/
two_col_2544,x_axis_label,2016/1
two_col_2544,x_axis_label,2011/1;
two_col_2544,x_axis_label,2013/14
two_col_2544,x_axis_label,2017/1.
two_col_63787,x_axis_label,“-yY 2017
two_col_63787,x_axis_label,-¥y 2010
two_col_63787,x_axis_label,Y 2014
two_col_63787,x_axis_label,201¢
two_col_63787,x_axis_label,Y 2012
two_col_63787,x_axis_label,YY 201
two_col_63787,x_axis_label,2015
two_col_63787,x_axis_label,"""Y 2011"
two_col_63787,x_axis_label,‘YY 2016
two_col_63787,x_axis_label,Y 2015
two_col_23260,x_axis_label,"A

$
)"
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
two_col_23260,x_axis_label,
multi_col_80750,legend_label,ledium expectation
multi_col_80750,legend_label,igh expectatic
multi_col_80750,legend_label,Low expectation
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,202:
multi_col_80750,x_axis_label,202¢
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,2035
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,N22
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,
multi_col_80750,x_axis_label,203:
multi_col_80750,x_axis_label,
two_col_42281,x_axis_label,201;
two_col_42281,x_axis_label,2025
two_col_42281,x_axis_label,NIL
two_col_42281,x_axis_label,2015
two_col_42281,x_axis_label,2018
two_col_42281,x_axis_label,201)
two_col_42281,x_axis_label,2022
two_col_42281,x_axis_label,202]
two_col_42281,x_axis_label,2013
two_col_42281,x_axis_label,N1E
two_col_42281,x_axis_label,°2012
two_col_42281,x_axis_label,2020
two_col_42281,x_axis_label,214
two_col_42281,x_axis_label,NIC
two_col_42281,x_axis_label,2023
two_col_42281,x_axis_label,N74
multi_col_60318,x_axis_label,Senior compliance manaa¢
multi_col_60318,legend_label,Maximur
multi_col_60318,legend_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
two_col_60415,x_axis_label,
multi_col_1151,legend_label,Total backers
multi_col_1151,legend_label,Repeat backers
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,"Y,

2"
multi_col_1151,x_axis_label,~
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
multi_col_1151,x_axis_label,
17098927006493,x_axis_label,5.088 tonnes
17098927006493,x_axis_label,Ukraine
17098927006493,x_axis_label,Barbados
17098927006493,x_axis_label,Kiribati
multi_col_80621,legend_label,
multi_col_80621,x_axis_label,2017
multi_col_80621,legend_label,Nationa
multi_col_80621,x_axis_label,201€
multi_col_80621,x_axis_label,2018
two_col_104631,x_axis_label,2012
two_col_104631,x_axis_label,2010
two_col_104631,x_axis_label,2012
two_col_104631,x_axis_label,2016
two_col_104631,x_axis_label,2020
two_col_104631,x_axis_label,2015
two_col_104631,x_axis_label,2015
two_col_104631,x_axis_label,NIC
two_col_104631,x_axis_label,2017
two_col_104631,x_axis_label,201:
two_col_104631,x_axis_label,201
multi_col_960,x_axis_label,O14
multi_col_960,legend_label,Service:
multi_col_960,legend_label,Industr
multi_col_960,x_axis_label,2017
multi_col_960,x_axis_label,201
multi_col_960,legend_label,Agriculture
multi_col_960,x_axis_label,201k
multi_col_960,x_axis_label,20O1C¢
multi_col_960,x_axis_label,2015
multi_col_960,x_axis_label,201)
multi_col_960,x_axis_label,200¢
multi_col_960,x_axis_label,2012
multi_col_960,x_axis_label,2018
multi_col_960,x_axis_label,201
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,e
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
two_col_80492,x_axis_label,
multi_col_1057,legend_label,Service:
multi_col_1057,legend_label,Industr
multi_col_1057,x_axis_label,201°
multi_col_1057,x_axis_label,2014
multi_col_1057,x_axis_label,OIE
multi_col_1057,legend_label,Anriculture
multi_col_1057,x_axis_label,2012
multi_col_1057,x_axis_label,20270
multi_col_1057,x_axis_label,20O1€
multi_col_1057,x_axis_label,201
multi_col_1057,x_axis_label,2013
multi_col_1057,x_axis_label,2010
multi_col_1057,x_axis_label,201°
multi_col_1057,x_axis_label,201
two_col_82276,x_axis_label,nduced
two_col_82276,x_axis_label,Indirect
two_col_82276,x_axis_label,Direct
two_col_103302,x_axis_label,AC Pickup (Full size
two_col_103302,x_axis_label,Jonda Accorr
two_col_103302,x_axis_label,ord Pickun (Full size
two_col_103302,x_axis_label,odae Pickup (Full size)
two_col_103302,x_axis_label,hevrolet Pickup (Full size)
two_col_103302,x_axis_label,4onda CR-V
two_col_103302,x_axis_label,“oyota Corolle
two_col_103302,x_axis_label,Jiccan Altime
two_col_103302,x_axis_label,‘ovota Camn
two_col_103302,x_axis_label,Honda Civic
two_col_588,x_axis_label,202?6*
two_col_588,x_axis_label,"2020"""
two_col_588,x_axis_label,"2023"""
two_col_588,x_axis_label,201€
two_col_588,x_axis_label,271%
two_col_588,x_axis_label,201¢
two_col_588,x_axis_label,"2024"""
two_col_588,x_axis_label,275%
two_col_588,x_axis_label,202?
two_col_588,x_axis_label,2013
two_col_588,x_axis_label,201
two_col_40864,x_axis_label,20] 9%
two_col_40864,x_axis_label,2012
two_col_40864,x_axis_label,2016
two_col_40864,x_axis_label,2013
two_col_40864,x_axis_label,2015
two_col_40864,x_axis_label,2015
multi_col_20093,legend_label,Leave
multi_col_20093,x_axis_label,White
multi_col_20093,x_axis_label,Asian
multi_col_20093,legend_label,Remai
multi_col_20093,x_axis_label,ther
multi_col_20093,x_axis_label,Chinese
multi_col_20093,x_axis_label,Mixed
multi_col_20093,x_axis_label,PI eB
two_col_60366,x_axis_label,N10
two_col_60366,x_axis_label,2012
two_col_60366,x_axis_label,2011
two_col_60366,x_axis_label,201:
two_col_60366,x_axis_label,1¢e
two_col_60366,x_axis_label,2014
two_col_60366,x_axis_label,200¢
two_col_60366,x_axis_label,N08
two_col_60366,x_axis_label,2007
two_col_60366,x_axis_label,2015
two_col_60366,x_axis_label,N18
two_col_60366,x_axis_label,2017
two_col_40838,x_axis_label,2017
two_col_40838,x_axis_label,20124
two_col_40838,x_axis_label,201
two_col_40838,x_axis_label,2012
two_col_40838,x_axis_label,2016
two_col_40838,x_axis_label,201:
two_col_40838,x_axis_label,2015
two_col_40838,x_axis_label,2011
576,legend_label,Not too/Not atall
576,legend_label,mVery
576,legend_label,Somewhat
two_col_43973,x_axis_label,icheal Rav Richardson
two_col_43973,x_axis_label,Nick McGuire
two_col_43973,x_axis_label,law William:
two_col_43973,x_axis_label,
two_col_43973,x_axis_label,
two_col_43973,x_axis_label,Jark Jacksor
two_col_43973,x_axis_label,John Stark:
two_col_43973,x_axis_label,Walt Erazvie
two_col_43973,x_axis_label,
two_col_43973,x_axis_label,Bill Bradley
two_col_1001,x_axis_label,ver regions excluding Hube
two_col_1001,x_axis_label,4ubei province
two_col_1001,x_axis_label,Nationwide
multi_col_20392,legend_label,‘omewhat likeb
multi_col_20392,legend_label,Very unlikeh
multi_col_20392,legend_label,omewhat unlike!
multi_col_20392,legend_label,Very likeh
multi_col_20392,x_axis_label,White
multi_col_20392,x_axis_label,Mack
multi_col_20392,x_axis_label,Hispanic
multi_col_20392,x_axis_label,ther
multi_col_20392,x_axis_label,Total
two_col_5553,x_axis_label,uissour
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,istrict of Columb
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,MISSISSIDE
two_col_5553,x_axis_label,ew Hampshire
two_col_5553,x_axis_label,‘Mains
two_col_5553,x_axis_label,National average
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,‘Alack
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,Mississip
two_col_5553,x_axis_label,Vermon
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,South Dakot:
two_col_5553,x_axis_label,"New Jerse"""
two_col_5553,x_axis_label,‘Kentuck
two_col_5553,x_axis_label,North Carolin
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,
two_col_5553,x_axis_label,Delaware
two_col_5553,x_axis_label,Missou
two_col_5553,x_axis_label,Massachusett
two_col_5553,x_axis_label,Tennesse
two_col_5553,x_axis_label,Washinator
two_col_5553,x_axis_label,Michiaa
two_col_5553,x_axis_label,Texa
two_col_5553,x_axis_label,Kanca
two_col_5553,x_axis_label,Puerto Rice
two_col_5553,x_axis_label,West Virginiz
two_col_5553,x_axis_label,New Mexicc
two_col_5553,x_axis_label,Montan
two_col_5553,x_axis_label,‘Nebraskz
two_col_5553,x_axis_label,‘Minnecot
two_col_5553,x_axis_label,Nevad.
two_col_5553,x_axis_label,Arkansa
two_col_5553,x_axis_label,Oklahom
two_col_5553,x_axis_label,Hawa
two_col_5553,x_axis_label,Oreno
two_col_5553,x_axis_label,Rhode Islan
two_col_5553,x_axis_label,Indian
two_col_5553,x_axis_label,‘Alaham
two_col_5553,x_axis_label,‘Arizonr
two_col_20830,x_axis_label,Irderbook
two_col_20830,x_axis_label,Owned
two_col_20830,x_axis_label,
12020,legend_label,"ess important

role than 10
‘years ago"
12020,legend_label,
12020,x_axis_label,4994
12020,x_axis_label,2014
12020,x_axis_label,1984
12020,x_axis_label,1974
12020,x_axis_label,9004
two_col_81510,x_axis_label,20?)
two_col_81510,x_axis_label,2020
two_col_81510,x_axis_label,201¢
two_col_60631,x_axis_label,
two_col_60631,x_axis_label,Nenmart
two_col_60631,x_axis_label,
two_col_60631,x_axis_label,Netherland
two_col_60631,x_axis_label,Czechia
two_col_60631,x_axis_label,
two_col_60631,x_axis_label,Austriz
two_col_60631,x_axis_label,Greece
two_col_60631,x_axis_label,Crance
two_col_60631,x_axis_label,Italy
two_col_60631,x_axis_label,
two_col_60631,x_axis_label,Croatic
two_col_60631,x_axis_label,Portugal
two_col_60631,x_axis_label,Spair
two_col_5530,x_axis_label,"2020"""
two_col_5530,x_axis_label,"2024"""
two_col_5530,x_axis_label,20?1°
two_col_5530,x_axis_label,2022:
two_col_5530,x_axis_label,"2023"""
two_col_5530,x_axis_label,201%
multi_col_100256,x_axis_label,riuli-Venezia Giulia
multi_col_100256,x_axis_label,Venetr
multi_col_100256,x_axis_label,Emilia-Romagnz
multi_col_100256,x_axis_label,‘rentino-South Tyrol
multi_col_100256,x_axis_label,Molice
multi_col_100256,x_axis_label,Aosta Valle
multi_col_100256,x_axis_label,Piedmont
multi_col_100256,x_axis_label,
multi_col_100256,legend_label,Female
multi_col_100256,x_axis_label,Cardin:
multi_col_100256,x_axis_label,Tuscany
multi_col_100256,legend_label,
multi_col_100256,x_axis_label,Sicih
multi_col_100256,x_axis_label,Calabriz
multi_col_100256,x_axis_label,Marche
multi_col_100256,x_axis_label,Ahriiz7c
multi_col_100256,x_axis_label,Anuli;
multi_col_100256,x_axis_label,lamhara\
multi_col_100256,x_axis_label,Umbriz
multi_col_100256,x_axis_label,
multi_col_100256,x_axis_label,Camnaniz
multi_col_100256,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,legend_label,Unemployment rate over
multi_col_20954,legend_label,CT unemployment rat
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,
multi_col_20954,x_axis_label,"0,"
two_col_23911,x_axis_label,201?
two_col_23911,x_axis_label,2015
two_col_23911,x_axis_label,N1¢F
two_col_23911,x_axis_label,201¢
two_col_23911,x_axis_label,2013
two_col_23911,x_axis_label,2017
two_col_23911,x_axis_label,2014
two_col_23911,x_axis_label,201
two_col_21142,x_axis_label,201:
two_col_21142,x_axis_label,N17
two_col_21142,x_axis_label,2015
two_col_21142,x_axis_label,01
two_col_21142,x_axis_label,2017
two_col_21142,x_axis_label,214
multi_col_100871,x_axis_label,
multi_col_100871,legend_label,Provincial
multi_col_100871,legend_label,Federal
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_100871,x_axis_label,
multi_col_80332,x_axis_label,O14
multi_col_80332,legend_label,15-64 year:
multi_col_80332,legend_label,65 years and olde:
multi_col_80332,legend_label,14 years
multi_col_80332,x_axis_label,2017
multi_col_80332,x_axis_label,201)
multi_col_80332,x_axis_label,201
multi_col_80332,x_axis_label,2O1E
multi_col_80332,x_axis_label,200¢
multi_col_80332,x_axis_label,201¢C
multi_col_80332,x_axis_label,2015
multi_col_80332,x_axis_label,2012
multi_col_80332,x_axis_label,2018
multi_col_80332,x_axis_label,201
two_col_5201,x_axis_label,Confirmed
two_col_5201,x_axis_label,Recovered
two_col_5201,x_axis_label,Yeceased
two_col_5201,x_axis_label,Active
two_col_2683,x_axis_label,
two_col_2683,x_axis_label,Nenmari
two_col_2683,x_axis_label,Ital
two_col_2683,x_axis_label,Slovaki.
two_col_2683,x_axis_label,Pelojun
two_col_2683,x_axis_label,~ermany
two_col_2683,x_axis_label,| ithuani:;
two_col_2683,x_axis_label,Bu loariz
two_col_2683,x_axis_label,Erancs
two_col_2683,x_axis_label,Sloveni-
two_col_2683,x_axis_label,Spair
two_col_2683,x_axis_label,Austri;
two_col_2683,x_axis_label,Crerhi
two_col_2683,x_axis_label,Finlanc
two_col_2683,x_axis_label,Netherland:
two_col_2683,x_axis_label,Her ary
two_col_2683,x_axis_label,Cypru:
two_col_2683,x_axis_label,
two_col_2683,x_axis_label,2 amaniz
two_col_2683,x_axis_label,Creece
two_col_2683,x_axis_label,Portuga
two_col_2683,x_axis_label,
two_col_2683,x_axis_label,ixemboure
two_col_2683,x_axis_label,Polanc
two_col_2683,x_axis_label,Estoni;
two_col_2683,x_axis_label,Creoatiz
two_col_2683,x_axis_label,Latvii
two_col_2683,x_axis_label,Malt
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,\
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,"ws
Ss"
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_24452,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
two_col_41162,x_axis_label,
multi_col_60842,legend_label,"201"""
multi_col_60842,legend_label,202¢
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
multi_col_60842,x_axis_label,
two_col_397,x_axis_label,
two_col_397,x_axis_label,Jorth Carolina
two_col_397,x_axis_label,Iklahoma
two_col_397,x_axis_label,Ohic
two_col_397,x_axis_label,South Dakotz
two_col_397,x_axis_label,Vinnecota
two_col_397,x_axis_label,
two_col_397,x_axis_label,Nebraskz
two_col_397,x_axis_label,Missour
two_col_397,x_axis_label,Indiana
two_col_42048,x_axis_label,
two_col_42048,x_axis_label,Jona Kona
two_col_42048,x_axis_label,India
two_col_42048,x_axis_label,Italy
two_col_42048,x_axis_label,ndone«iz
two_col_42048,x_axis_label,Pe loiury
two_col_42048,x_axis_label,Turkey
two_col_42048,x_axis_label,
two_col_42048,x_axis_label,Ws
two_col_42048,x_axis_label,hina
two_col_42988,x_axis_label,3015
two_col_42988,x_axis_label,2011
two_col_42988,x_axis_label,201?
two_col_42988,x_axis_label,014
two_col_42988,x_axis_label,201¢
two_col_42988,x_axis_label,2016
two_col_42988,x_axis_label,2008
two_col_80520,x_axis_label,N15
two_col_80520,x_axis_label,2n1G*s
two_col_80520,x_axis_label,2009
two_col_80520,x_axis_label,2017
two_col_80520,x_axis_label,2015
two_col_80520,x_axis_label,2011
two_col_80520,x_axis_label,201
two_col_80520,x_axis_label,2014
two_col_80520,x_axis_label,2010
two_col_80520,x_axis_label,2012
two_col_80520,x_axis_label,20058
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,"2 oo}
PP"
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,85
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_63320,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,ww
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_999,x_axis_label,ew
two_col_999,x_axis_label,
two_col_999,x_axis_label,
two_col_20433,x_axis_label,201°
two_col_20433,x_axis_label,2007
two_col_20433,x_axis_label,2006
two_col_20433,x_axis_label,201)
two_col_20433,x_axis_label,NIC
two_col_20433,x_axis_label,2013
two_col_20433,x_axis_label,201€
two_col_20433,x_axis_label,2012
two_col_20433,x_axis_label,200s
two_col_20433,x_axis_label,200°
two_col_20433,x_axis_label,201
two_col_20433,x_axis_label,014
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,Ae
two_col_102940,x_axis_label,a
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,"5,"
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_102940,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_23772,x_axis_label,
two_col_104376,x_axis_label,Debt securities
two_col_104376,x_axis_label,"ther account
mer accoun"
two_col_104376,x_axis_label,"irrency ani
ey"
two_col_104376,x_axis_label,
two_col_104376,x_axis_label,"Equity and
nvestment func"
two_col_5237,x_axis_label,2018
two_col_5237,x_axis_label,2014
two_col_22475,x_axis_label,Super-Maz
two_col_22475,x_axis_label,Vilkinson Sword
two_col_22475,x_axis_label,‘ing of Slave:
two_col_22475,x_axis_label,sillette
two_col_41443,x_axis_label,2007
two_col_41443,x_axis_label,2) 23
two_col_41443,x_axis_label,2010
two_col_41443,x_axis_label,2015
two_col_41443,x_axis_label,2013
two_col_41443,x_axis_label,2008
two_col_41443,x_axis_label,2012
two_col_41443,x_axis_label,2NNC
two_col_41443,x_axis_label,2011
two_col_41443,x_axis_label,IN1¢E
two_col_41443,x_axis_label,2014
7944,x_axis_label,Small farm owners
7944,x_axis_label,Elected officials
7944,x_axis_label,‘The general public
7944,legend_label,1A minor role
7944,legend_label,‘BA majorrole
7944,x_axis_label,Scientists
7944,legend_label,No role
7944,x_axis_label,"Food industry
leaders"
two_col_41471,x_axis_label,ork ‘business activities halt
two_col_41471,x_axis_label,heence of worker
two_col_41471,x_axis_label,lay in investment plans
two_col_41471,x_axis_label,orkers’ salary reduction
two_col_41471,x_axis_label,isk of insolvency
two_col_41471,x_axis_label,ales decreass
two_col_41471,x_axis_label,id not answer
two_col_41471,x_axis_label,taff reductior
two_col_41471,x_axis_label,astomer communication
two_col_21925,x_axis_label,rowd Source Fundec
two_col_21925,x_axis_label,nen Night Capi
two_col_21925,x_axis_label,Microventure:
two_col_21925,x_axis_label,ihanker:
two_col_21925,x_axis_label,CundingWonder
two_col_21925,x_axis_label,umpstart Micro
two_col_21925,x_axis_label,Crowth Fountain
two_col_21925,x_axis_label,ream Fundec
two_col_21925,x_axis_label,Seed Invesi
two_col_21925,x_axis_label,tart Enoine
two_col_21925,x_axis_label,
two_col_21925,x_axis_label,Net Capita
two_col_21925,x_axis_label,Venture ci
two_col_21925,x_axis_label,TruCrowe
two_col_21925,x_axis_label,Newtceer
two_col_21925,x_axis_label,CridShare
two_col_21925,x_axis_label,local Stak.
two_col_21925,x_axis_label,Wefiinde:
two_col_21925,x_axis_label,iFundina
two_col_21925,x_axis_label,2enublic
two_col_102011,x_axis_label,Spair
