filename,type
two_col_100123,h_bar
two_col_3740,v_bar
multi_col_80527,v_bar
two_col_4085,v_bar
2856,h_bar
two_col_2852,line
two_col_80094,h_bar
two_col_62357,h_bar
multi_col_20497,v_bar
two_col_22119,h_bar
two_col_41437,line
two_col_100573,v_bar
two_col_3310,h_bar
two_col_61982,v_bar
two_col_60690,v_bar
two_col_63116,h_bar
two_col_43959,v_bar
two_col_41964,v_bar
two_col_23358,v_bar
multi_col_101251,v_bar
26533121007628,h_bar
two_col_5694,pie
two_col_2151,line
two_col_4986,v_bar
two_col_81685,v_bar
two_col_21735,pie
two_col_101698,v_bar
two_col_23708,v_bar
two_col_40226,v_bar
4828,h_bar
multi_col_80874,v_bar
two_col_24537,v_bar
two_col_2501,h_bar
two_col_61081,v_bar
two_col_2014,h_bar
two_col_102958,v_bar
two_col_100965,h_bar
04960398003730,h_bar
multi_col_20881,h_bar
two_col_40733,line
two_col_41821,v_bar
two_col_21220,v_bar
multi_col_100856,v_bar
two_col_101227,h_bar
two_col_21670,h_bar
two_col_20962,v_bar
two_col_40363,v_bar
two_col_1638,h_bar
two_col_100066,v_bar
multi_col_60636,v_bar
two_col_2917,line
two_col_60385,v_bar
multi_col_20478,h_bar
two_col_62642,v_bar
multi_col_20182,v_bar
two_col_41122,v_bar
two_col_20431,v_bar
multi_col_80198,v_bar
two_col_6407,h_bar
two_col_1268,v_bar
two_col_80581,h_bar
two_col_62212,v_bar
two_col_20061,line
two_col_6057,h_bar
multi_col_40003,v_bar
two_col_103133,h_bar
two_col_5552,v_bar
two_col_21559,line
multi_col_101197,v_bar
873,pie
two_col_81543,v_bar
two_col_60805,v_bar
two_col_62838,v_bar
multi_col_21140,v_bar
2339,h_bar
OECD_PUBLIC_SPENDING_ON_EDUCATION_AUT_COL_000002,v_bar
two_col_103099,v_bar
two_col_81113,v_bar
two_col_61347,h_bar
two_col_161,v_bar
9575,pie
multi_col_40900,v_bar
multi_col_20301,v_bar
two_col_82695,line
two_col_103830,v_bar
two_col_1141,v_bar
1145,pie
two_col_20348,v_bar
multi_col_100786,v_bar
two_col_3486,v_bar
two_col_80352,h_bar
two_col_60106,v_bar
multi_col_20751,h_bar
two_col_1511,v_bar
two_col_5801,line
two_col_4713,line
two_col_20718,v_bar
two_col_102688,h_bar
two_col_60556,v_bar
two_col_80217,v_bar
two_col_62584,v_bar
two_col_102667,v_bar
two_col_5944,v_bar
two_col_43373,v_bar
two_col_23972,v_bar
two_col_3193,h_bar
two_col_22660,v_bar
two_col_4656,v_bar
4652,line
two_col_81955,v_bar
two_col_60413,v_bar
two_col_6391,h_bar
multi_col_100769,v_bar
two_col_102237,line
two_col_43689,v_bar
multi_col_939,v_bar
two_col_104249,h_bar
two_col_23421,v_bar
multi_col_1089,v_bar
two_col_81406,v_bar
two_col_60940,pie
8221,h_bar
two_col_1907,h_bar
two_col_2628,v_bar
two_col_3890,v_bar
3894,h_bar
two_col_104619,line
two_col_2782,h_bar
two_col_23071,v_bar
two_col_61202,v_bar
two_col_81056,v_bar
two_col_103426,h_bar
two_col_2278,h_bar
multi_col_40701,v_bar
two_col_24059,v_bar
two_col_103631,h_bar
multi_col_1334,v_bar
6881,line
two_col_40748,line
two_col_42775,h_bar
two_col_43867,v_bar
5254,h_bar
two_col_23266,v_bar
2591,h_bar
two_col_63028,v_bar
multi_col_20950,h_bar
two_col_23636,line
two_col_40318,v_bar
two_col_22924,h_bar
two_col_102889,h_bar
two_col_63478,h_bar
two_col_82197,v_bar
two_col_6186,h_bar
multi_col_80419,v_bar
two_col_1643,h_bar
multi_col_387,v_bar
two_col_43164,h_bar
two_col_41159,h_bar
two_col_399,v_bar
two_col_62639,line
two_col_60604,v_bar
multi_col_20053,v_bar
8935,pie
two_col_22027,v_bar
two_col_43534,v_bar
two_col_41509,pie
two_col_80515,v_bar
two_col_82528,v_bar
multi_col_20546,line
two_col_62286,v_bar
two_col_726,h_bar
two_col_1706,h_bar
two_col_2829,h_bar
two_col_104818,h_bar
two_col_2983,v_bar
two_col_43471,line
two_col_80145,h_bar
two_col_60311,h_bar
two_col_82178,v_bar
two_col_376,v_bar
multi_col_20116,v_bar
multi_col_692,v_bar
two_col_1356,h_bar
two_col_102535,v_bar
two_col_100508,v_bar
two_col_22498,h_bar
two_col_42630,h_bar
two_col_81304,v_bar
two_col_61150,v_bar
two_col_63497,pie
two_col_101749,v_bar
multi_col_1271,v_bar
two_col_2080,v_bar
two_col_42260,h_bar
two_col_22861,v_bar
two_col_80846,v_bar
two_col_23289,v_bar
two_col_43888,v_bar
two_col_82251,v_bar
two_col_20276,line
two_col_1585,pie
two_col_41765,v_bar
two_col_101933,v_bar
two_col_5895,h_bar
multi_col_100342,v_bar
multi_col_80225,v_bar
two_col_60468,v_bar
two_col_82601,v_bar
multi_col_20395,v_bar
two_col_41335,v_bar
two_col_23909,v_bar
two_col_101899,v_bar
two_col_20626,h_bar
two_col_100271,v_bar
multi_col_60421,v_bar
two_col_60192,v_bar
two_col_63614,h_bar
two_col_61629,v_bar
two_col_62906,pie
two_col_104232,v_bar
two_col_21467,v_bar
multi_col_60972,v_bar
two_col_3941,line
two_col_5196,line
two_col_96,line
multi_col_40097,v_bar
two_col_42519,h_bar
two_col_104662,v_bar
two_col_21037,h_bar
two_col_101460,h_bar
78151143005674,line
multi_col_1158,v_bar
two_col_61783,h_bar
two_col_3804,v_bar
two_col_103148,v_bar
2712,h_bar
two_col_101175,h_bar
two_col_2716,v_bar
two_col_62843,line
multi_col_807,v_bar
two_col_104377,h_bar
two_col_24370,v_bar
two_col_21488,pie
two_col_2346,h_bar
11071854000608,line
two_col_81168,h_bar
two_col_63301,v_bar
multi_col_80360,v_bar
multi_col_60134,v_bar
two_col_102759,h_bar
two_col_82314,v_bar
two_col_40932,v_bar
two_col_41620,v_bar
multi_col_60564,line
two_col_3557,v_bar
two_col_40898,v_bar
two_col_20299,v_bar
two_col_4292,v_bar
two_col_82744,h_bar
two_col_20763,h_bar
two_col_4768,line
multi_col_100483,h_bar
two_col_22070,v_bar
3787,h_bar
two_col_2891,v_bar
two_col_80057,v_bar
two_col_60203,h_bar
two_col_264,line
multi_col_100179,v_bar
two_col_43133,h_bar
14101,pie
multi_col_20454,h_bar
two_col_62394,v_bar
two_col_102077,v_bar
two_col_23661,v_bar
two_col_5657,h_bar
two_col_61412,v_bar
two_col_80954,v_bar
84321945010746,h_bar
two_col_82969,v_bar
two_col_42722,v_bar
two_col_104459,line
two_col_23231,line
two_col_5207,v_bar
two_col_81216,h_bar
two_col_61042,v_bar
two_col_103666,h_bar
two_col_102974,v_bar
multi_col_1363,v_bar
multi_col_20842,v_bar
multi_col_40243,v_bar
two_col_63090,v_bar
two_col_103373,v_bar
2529,pie
two_col_4800,v_bar
10457,h_bar
two_col_103723,v_bar
multi_col_1226,v_bar
39408949022043,h_bar
two_col_102831,v_bar
multi_col_100895,v_bar
two_col_42667,v_bar
two_col_5342,v_bar
two_col_43975,h_bar
two_col_41948,h_bar
11616,line
multi_col_20141,v_bar
two_col_62681,h_bar
8827,h_bar
two_col_102098,h_bar
two_col_771,line
3768,h_bar
two_col_6094,h_bar
two_col_1751,h_bar
two_col_22565,h_bar
two_col_20558,v_bar
4557,h_bar
two_col_63839,v_bar
OECD_GROSS_NATIONAL_INCOME_CZE_DEW_ESP_HKG_MAR_000021,v_bar
two_col_24262,h_bar
two_col_101437,v_bar
two_col_2254,line
two_col_1881,h_bar
two_col_104635,v_bar
multi_col_60925,v_bar
18706246000242,line
two_col_24632,h_bar
two_col_61384,v_bar
two_col_63643,v_bar
multi_col_40490,v_bar
two_col_21430,v_bar
multi_col_915,v_bar
two_col_104265,h_bar
12989619002224,h_bar
multi_col_80622,v_bar
two_col_1478,h_bar
two_col_4380,h_bar
two_col_41698,v_bar
two_col_458,h_bar
two_col_81979,line
two_col_82656,h_bar
two_col_1182,line
two_col_101964,h_bar
two_col_100676,v_bar
multi_col_80272,h_bar
multi_col_60026,h_bar
two_col_1028,v_bar
multi_col_20268,v_bar
two_col_62052,h_bar
two_col_40820,h_bar
multi_col_80788,v_bar
two_col_20221,pie
multi_col_20287,v_bar
two_col_20734,v_bar
two_col_100363,v_bar
multi_col_80767,line
two_col_3500,v_bar
17957,line
1493,h_bar
two_col_20364,line
two_col_42958,v_bar
6356,line
two_col_4695,h_bar
multi_col_60163,v_bar
9559,h_bar
two_col_80684,v_bar
two_col_23118,line
two_col_21125,v_bar
two_col_24327,line
multi_col_101011,v_bar
two_col_60983,v_bar
two_col_63706,v_bar
two_col_83552,h_bar
multi_col_850,v_bar
two_col_23548,v_bar
64076600006898,h_bar
two_col_101122,h_bar
12244398018462,h_bar
two_col_81095,h_bar
two_col_102962,h_bar
two_col_24018,v_bar
10504,line
25404558003027,line
two_col_23227,v_bar
two_col_42734,v_bar
two_col_40709,v_bar
two_col_103220,v_bar
two_col_83397,v_bar
10154,line
two_col_80942,v_bar
two_col_81650,v_bar
two_col_40359,v_bar
two_col_22965,v_bar
two_col_2184,h_bar
two_col_1602,h_bar
two_col_622,h_bar
multi_col_20442,h_bar
two_col_60645,v_bar
two_col_4400,v_bar
two_col_41118,line
two_col_43125,v_bar
two_col_1252,h_bar
two_col_102431,h_bar
two_col_788,h_bar
two_col_80041,h_bar
two_col_62228,line
2883,pie
two_col_43575,v_bar
two_col_4050,h_bar
multi_col_100495,v_bar
two_col_3795,line
two_col_82569,v_bar
two_col_60700,line
28267067001308,h_bar
multi_col_100180,v_bar
multi_col_779,v_bar
two_col_2868,h_bar
two_col_22089,line
two_col_1747,v_bar
two_col_102124,v_bar
two_col_767,v_bar
two_col_60350,v_bar
two_col_80104,line
multi_col_329,v_bar
two_col_104859,v_bar
two_col_22123,v_bar
two_col_4115,h_bar
multi_col_60319,v_bar
two_col_1317,v_bar
two_col_102574,pie
10912,line
two_col_337,h_bar
two_col_61111,h_bar
two_col_81345,v_bar
two_col_83378,v_bar
5350,h_bar
two_col_43963,line
two_col_2491,v_bar
multi_col_100883,v_bar
two_col_42671,h_bar
two_col_102827,v_bar
two_col_103735,h_bar
two_col_101708,h_bar
10441,pie
two_col_82990,h_bar
two_col_80807,h_bar
two_col_81715,v_bar
two_col_61541,h_bar
two_col_4816,v_bar
two_col_63086,v_bar
8132,h_bar
two_col_41724,v_bar
two_col_62044,v_bar
two_col_82210,v_bar
multi_col_20784,h_bar
two_col_60079,v_bar
two_col_3003,line
multi_col_60030,v_bar
67554804009181,h_bar
two_col_21975,line
multi_col_450,h_bar
two_col_82640,v_bar
32511750001843,line
two_col_100230,v_bar
two_col_3453,v_bar
multi_col_80634,v_bar
4392,h_bar
two_col_40135,v_bar
two_col_42108,v_bar
two_col_62947,v_bar
multi_col_40486,v_bar
two_col_63655,h_bar
two_col_24624,line
multi_col_60933,line
two_col_21076,h_bar
two_col_104623,v_bar
multi_col_60899,v_bar
two_col_40565,h_bar
two_col_1897,v_bar
two_col_42558,v_bar
two_col_61238,v_bar
two_col_81596,v_bar
multi_col_1119,v_bar
multi_col_101142,h_bar
two_col_2242,line
two_col_858,v_bar
two_col_2757,h_bar
two_col_103109,v_bar
two_col_21099,v_bar
two_col_1878,h_bar
two_col_3845,h_bar
multi_col_60876,h_bar
two_col_40070,v_bar
multi_col_846,v_bar
two_col_5568,v_bar
two_col_63710,h_bar
two_col_83544,h_bar
two_col_61687,line
two_col_101564,h_bar
two_col_2307,h_bar
two_col_103559,h_bar
two_col_83114,h_bar
two_col_63340,h_bar
multi_col_40193,v_bar
two_col_80692,v_bar
two_col_81980,v_bar
two_col_102718,v_bar
two_col_4683,v_bar
two_col_3146,v_bar
multi_col_60175,v_bar
multi_col_80321,v_bar
two_col_5991,v_bar
two_col_4379,h_bar
two_col_40973,h_bar
two_col_6344,h_bar
two_col_82355,line
two_col_62101,v_bar
two_col_60096,v_bar
two_col_102348,v_bar
two_col_3516,line
two_col_4729,pie
two_col_41231,v_bar
two_col_62551,v_bar
two_col_22031,pie
two_col_4007,h_bar
two_col_3238,v_bar
two_col_102466,v_bar
multi_col_20045,v_bar
two_col_62785,v_bar
17309959021921,h_bar
two_col_4457,v_bar
two_col_43172,line
two_col_1655,h_bar
multi_col_100568,v_bar
9261,pie
two_col_82928,v_bar
two_col_61453,h_bar
two_col_23620,v_bar
two_col_103277,h_bar
multi_col_20946,line
two_col_61003,h_bar
two_col_81257,v_bar
two_col_5246,v_bar
two_col_43871,v_bar
two_col_2583,h_bar
two_col_42763,v_bar
two_col_103627,v_bar
18163,line
two_col_2079,h_bar
two_col_82882,h_bar
two_col_83285,v_bar
multi_col_20803,v_bar
multi_col_56,v_bar
two_col_81742,v_bar
two_col_4841,h_bar
two_col_42276,v_bar
6878,line
two_col_2096,h_bar
two_col_103762,v_bar
two_col_81312,v_bar
two_col_61146,v_bar
two_col_21308,line
two_col_5303,h_bar
two_col_1340,v_bar
two_col_102523,v_bar
multi_col_684,v_bar
two_col_82494,v_bar
two_col_360,v_bar
two_col_2995,v_bar
two_col_43467,h_bar
two_col_4142,line
two_col_3687,h_bar
two_col_22174,line
two_col_1710,v_bar
two_col_102173,line
1714,h_bar
3729,h_bar
9324,h_bar
two_col_62290,v_bar
two_col_61845,v_bar
two_col_4512,v_bar
two_col_102489,h_bar
two_col_60887,v_bar
two_col_61795,v_bar
two_col_104674,line
two_col_40532,v_bar
two_col_83006,v_bar
two_col_63252,v_bar
two_col_101026,pie
two_col_2645,line
multi_col_60964,v_bar
two_col_40162,v_bar
multi_col_954,h_bar
two_col_21471,pie
two_col_24389,line
two_col_62910,v_bar
two_col_83456,v_bar
two_col_419,h_bar
two_col_1439,v_bar
two_col_100267,h_bar
two_col_3404,v_bar
two_col_41323,v_bar
two_col_21922,v_bar
two_col_5929,h_bar
multi_col_20383,v_bar
two_col_81938,v_bar
two_col_80780,h_bar
multi_col_20229,line
multi_col_100354,v_bar
two_col_4791,v_bar
two_col_100637,v_bar
multi_col_60067,v_bar
two_col_101925,line
two_col_103918,h_bar
two_col_41773,line
two_col_20260,v_bar
two_col_40861,v_bar
two_col_6256,v_bar
two_col_82247,line
two_col_62013,v_bar
multi_col_60088,v_bar
two_col_20775,v_bar
1082,h_bar
two_col_1086,v_bar
7855,h_bar
multi_col_542,v_bar
two_col_62506,v_bar
9148,pie
two_col_100322,line
multi_col_60572,v_bar
two_col_4284,v_bar
multi_col_112,v_bar
two_col_40924,h_bar
two_col_100288,v_bar
two_col_22318,v_bar
two_col_42919,v_bar
two_col_82302,v_bar
two_col_100772,v_bar
multi_col_80376,v_bar
two_col_21164,v_bar
two_col_23159,v_bar
two_col_63317,v_bar
8759,line
two_col_81484,h_bar
5491,h_bar
two_col_2350,v_bar
two_col_21534,v_bar
two_col_62855,v_bar
two_col_60868,v_bar
17927221005995,h_bar
multi_col_21087,v_bar
12217,line
two_col_2700,v_bar
two_col_3812,v_bar
68734846001817,h_bar
two_col_18,h_bar
two_col_103129,h_bar
2773,h_bar
multi_col_60856,v_bar
two_col_1858,v_bar
14929682007417,h_bar
two_col_40050,v_bar
two_col_5548,v_bar
two_col_21543,line
two_col_104316,v_bar
two_col_63730,v_bar
two_col_62988,h_bar
two_col_24311,v_bar
two_col_103579,v_bar
two_col_2327,h_bar
two_col_103083,h_bar
two_col_104746,v_bar
two_col_40400,v_bar
two_col_81109,v_bar
two_col_83134,line
17432,line
two_col_100705,v_bar
two_col_22695,line
multi_col_60155,v_bar
two_col_102738,v_bar
two_col_43386,v_bar
two_col_41641,v_bar
6360,h_bar
two_col_40953,v_bar
two_col_481,v_bar
OECD_FAMILY_BENEFITS_PUBLIC_SPENDING_SWE_USA_000079,line
two_col_100355,v_bar
multi_col_60505,v_bar
two_col_3536,v_bar
multi_col_100636,h_bar
two_col_41704,v_bar
two_col_102387,h_bar
two_col_20217,v_bar
4218,h_bar
two_col_60059,v_bar
multi_col_100323,v_bar
3027,h_bar
4648,h_bar
two_col_3189,h_bar
two_col_41354,h_bar
two_col_23968,v_bar
two_col_21955,h_bar
two_col_43369,v_bar
two_col_60409,line
9580,h_bar
multi_col_100773,h_bar
two_col_42981,h_bar
two_col_100210,v_bar
multi_col_60440,v_bar
two_col_42128,line
two_col_40115,line
multi_col_923,line
two_col_104253,h_bar
two_col_63675,h_bar
multi_col_60913,v_bar
two_col_3920,line
two_col_2798,h_bar
74596034005169,line
two_col_42578,v_bar
two_col_40545,h_bar
two_col_61218,v_bar
8391,h_bar
10748,h_bar
886,h_bar
two_col_23591,pie
two_col_101401,v_bar
multi_col_81005,v_bar
multi_col_889,v_bar
two_col_24254,h_bar
10898,h_bar
two_col_4565,v_bar
multi_col_759,line
95854862001684,line
two_col_43040,v_bar
two_col_2848,h_bar
multi_col_60769,v_bar
two_col_60370,line
two_col_80124,v_bar
multi_col_309,v_bar
two_col_43410,v_bar
two_col_100093,v_bar
two_col_100569,v_bar
multi_col_60339,v_bar
two_col_83358,v_bar
two_col_23342,v_bar
two_col_5374,h_bar
two_col_43943,v_bar
two_col_102807,h_bar
two_col_20997,v_bar
multi_col_1210,v_bar
two_col_40396,v_bar
two_col_101728,v_bar
two_col_21685,h_bar
multi_col_40625,v_bar
10461,h_bar
multi_col_21,h_bar
two_col_4836,h_bar
two_col_22800,v_bar
two_col_5724,v_bar
two_col_104480,h_bar
multi_col_100909,v_bar
multi_col_1355,h_bar
two_col_102942,v_bar
two_col_104195,v_bar
two_col_81220,v_bar
two_col_63049,v_bar
two_col_43806,v_bar
5235,h_bar
two_col_24468,v_bar
two_col_21390,v_bar
multi_col_40330,line
two_col_80962,v_bar
46562438002503,h_bar
two_col_61424,v_bar
two_col_63419,v_bar
two_col_22945,line
two_col_20978,h_bar
7658,h_bar
two_col_23657,h_bar
2909,h_bar
multi_col_80478,line
two_col_1622,h_bar
multi_col_20462,v_bar
multi_col_20198,v_bar
two_col_60665,h_bar
two_col_61977,v_bar
two_col_4420,h_bar
two_col_41138,h_bar
multi_col_20032,v_bar
9646,h_bar
13758,pie
two_col_62208,v_bar
two_col_80061,h_bar
two_col_43555,v_bar
two_col_41568,v_bar
two_col_20755,pie
two_col_82772,pie
two_col_62526,v_bar
two_col_82288,v_bar
two_col_43781,h_bar
two_col_42893,v_bar
two_col_6299,h_bar
two_col_3561,v_bar
multi_col_80706,h_bar
two_col_41616,v_bar
two_col_20305,v_bar
two_col_82322,line
two_col_101840,v_bar
two_col_23179,line
two_col_40457,v_bar
two_col_985,v_bar
994,h_bar
two_col_83499,v_bar
two_col_42190,v_bar
two_col_23483,h_bar
two_col_40007,h_bar
two_col_104341,v_bar
two_col_23529,v_bar
two_col_103484,v_bar
two_col_60848,v_bar
two_col_62875,v_bar
8329,line
two_col_2720,v_bar
two_col_3832,v_bar
multi_col_60801,v_bar
12722,pie
multi_col_21048,v_bar
two_col_63788,h_bar
multi_col_101135,v_bar
two_col_2235,v_bar
two_col_103191,v_bar
two_col_104654,h_bar
multi_col_1494,line
two_col_83026,v_bar
2661,h_bar
two_col_23196,v_bar
two_col_3977,h_bar
two_col_42485,v_bar
two_col_21451,line
two_col_104204,v_bar
multi_col_974,v_bar
two_col_62199,v_bar
two_col_100247,line
two_col_3424,v_bar
multi_col_60417,v_bar
two_col_20610,v_bar
two_col_103892,h_bar
two_col_21902,v_bar
30774726003553,h_bar
two_col_41303,v_bar
two_col_81918,h_bar
multi_col_40808,v_bar
78146829003317,line
two_col_100617,h_bar
multi_col_60047,h_bar
two_col_1049,h_bar
multi_col_100374,h_bar
two_col_41753,v_bar
two_col_593,v_bar
two_col_82267,v_bar
two_col_62033,h_bar
two_col_103312,v_bar
two_col_40791,v_bar
two_col_81298,v_bar
multi_col_40222,line
multi_col_76,h_bar
two_col_61536,v_bar
two_col_81762,h_bar
two_col_42256,v_bar
two_col_5773,v_bar
two_col_21778,line
two_col_23745,v_bar
two_col_103742,h_bar
two_col_104087,v_bar
multi_col_20989,v_bar
multi_col_40388,v_bar
5327,h_bar
two_col_43914,line
two_col_23315,line
multi_col_80993,v_bar
two_col_1360,v_bar
1364,h_bar
two_col_41180,h_bar
32354579000805,line
two_col_80489,v_bar
8846,h_bar
two_col_60327,h_bar
multi_col_60694,v_bar
two_col_22154,h_bar
two_col_20169,v_bar
two_col_1730,v_bar
two_col_102153,v_bar
two_col_710,v_bar
11227,pie
multi_col_20570,v_bar
two_col_60777,h_bar
two_col_80523,v_bar
two_col_61865,v_bar
two_col_22504,h_bar
two_col_100494,v_bar
two_col_4532,h_bar
two_col_43017,v_bar
two_col_22011,line
multi_col_100118,h_bar
two_col_1225,v_bar
two_col_102446,v_bar
two_col_3218,h_bar
72560300003473,line
two_col_60798,v_bar
two_col_4477,h_bar
multi_col_60381,line
two_col_22441,v_bar
two_col_43152,pie
multi_col_100548,v_bar
two_col_102016,v_bar
two_col_3648,v_bar
two_col_655,v_bar
two_col_80935,v_bar
OECD_GRANTS_BY_PRIVATE_AGENCIES_AND_NGOS_FRA_JPN_LVA_NLD_NOR_000035,v_bar
two_col_81627,line
two_col_61473,h_bar
two_col_42313,v_bar
two_col_100882,v_bar
two_col_104068,v_bar
two_col_5636,v_bar
two_col_2409,line
two_col_104592,v_bar
two_col_81277,v_bar
two_col_104438,v_bar
two_col_24595,line
two_col_43851,h_bar
two_col_42743,h_bar
two_col_20885,h_bar
two_col_102915,v_bar
two_col_21797,line
multi_col_40737,v_bar
05411753006467,h_bar
two_col_3824,h_bar
multi_col_60817,v_bar
two_col_2736,line
two_col_59,h_bar
two_col_83525,v_bar
multi_col_827,v_bar
two_col_103492,h_bar
two_col_21502,v_bar
two_col_40011,h_bar
two_col_101505,h_bar
two_col_23495,h_bar
two_col_2366,v_bar
multi_col_101066,v_bar
two_col_103538,h_bar
multi_col_40408,v_bar
two_col_83175,h_bar
two_col_993,line
two_col_104707,line
two_col_5159,v_bar
two_col_21152,line
two_col_101856,v_bar
two_col_102779,h_bar
two_col_3127,v_bar
multi_col_60114,h_bar
two_col_80309,v_bar
two_col_62160,v_bar
two_col_82334,v_bar
two_col_4318,v_bar
two_col_20313,v_bar
two_col_40912,v_bar
two_col_6325,v_bar
multi_col_124,v_bar
two_col_42885,v_bar
two_col_102329,h_bar
OECD_CRUDE_OIL_PRODUCTION_JPN_LVA_MNG_PER_PRY_000113,line
two_col_100314,h_bar
multi_col_80710,h_bar
97703638005097,h_bar
two_col_80759,v_bar
two_col_82764,h_bar
two_col_62530,v_bar
two_col_41250,v_bar
two_col_20743,v_bar
two_col_4748,h_bar
two_col_82271,v_bar
two_col_62025,v_bar
multi_col_100698,v_bar
two_col_41745,v_bar
two_col_43282,h_bar
two_col_101913,v_bar
two_col_22791,line
two_col_100601,v_bar
two_col_3062,h_bar
multi_col_60051,v_bar
594,line
multi_col_431,v_bar
two_col_102796,h_bar
two_col_100251,h_bar
multi_col_80655,v_bar
two_col_3432,h_bar
77764176007657,h_bar
two_col_61609,line
two_col_62926,v_bar
two_col_104212,v_bar
two_col_2389,v_bar
two_col_40154,v_bar
multi_col_1528,v_bar
two_col_24645,h_bar
two_col_101010,v_bar
two_col_23180,v_bar
two_col_2673,v_bar
two_col_61259,h_bar
two_col_83030,h_bar
two_col_40504,v_bar
two_col_42539,v_bar
two_col_103187,v_bar
two_col_104642,pie
two_col_24215,h_bar
two_col_101440,v_bar
two_col_2223,v_bar
two_col_61873,h_bar
two_col_82508,v_bar
multi_col_20566,v_bar
two_col_100178,v_bar
two_col_1726,v_bar
two_col_102145,h_bar
multi_col_60682,v_bar
two_col_22142,line
two_col_104838,v_bar
two_col_80165,h_bar
two_col_356,v_bar
10973,line
two_col_100528,h_bar
multi_col_60378,line
two_col_1376,v_bar
two_col_42610,v_bar
two_col_23303,v_bar
two_col_103754,v_bar
two_col_101769,h_bar
two_col_102846,v_bar
two_col_24096,h_bar
two_col_23753,v_bar
two_col_22841,h_bar
two_col_4877,h_bar
two_col_42240,v_bar
two_col_81774,h_bar
multi_col_60,h_bar
two_col_40787,v_bar
multi_col_100948,v_bar
two_col_103304,v_bar
two_col_41895,line
two_col_80889,line
multi_col_40721,h_bar
8446,line
two_col_21781,v_bar
two_col_102903,h_bar
multi_col_1314,v_bar
two_col_40292,v_bar
two_col_42755,v_bar
7249,h_bar
two_col_23246,line
two_col_5270,v_bar
two_col_24583,h_bar
multi_col_40371,v_bar
two_col_24429,v_bar
two_col_101786,h_bar
two_col_23616,v_bar
two_col_5620,v_bar
two_col_4932,v_bar
two_col_20939,v_bar
two_col_40338,h_bar
two_col_22904,v_bar
two_col_100894,v_bar
two_col_63458,v_bar
two_col_81631,v_bar
two_col_643,h_bar
two_col_1663,line
two_col_20190,v_bar
two_col_102000,v_bar
two_col_41483,h_bar
two_col_41179,h_bar
two_col_43144,h_bar
two_col_1399,h_bar
multi_col_60397,h_bar
two_col_22457,v_bar
two_col_60624,v_bar
multi_col_20073,line
two_col_1233,v_bar
multi_col_80069,v_bar
two_col_4031,h_bar
multi_col_80593,v_bar
two_col_43514,line
multi_col_20589,v_bar
two_col_62567,h_bar
two_col_82733,v_bar
two_col_103996,v_bar
multi_col_523,v_bar
two_col_22729,v_bar
two_col_102684,v_bar
two_col_20714,line
two_col_100343,v_bar
3524,h_bar
two_col_3520,h_bar
two_col_44005,h_bar
two_col_82363,v_bar
two_col_40945,v_bar
two_col_22379,line
two_col_20344,v_bar
two_col_41657,line
multi_col_173,h_bar
two_col_43390,h_bar
two_col_23991,v_bar
two_col_101801,h_bar
multi_col_489,v_bar
two_col_100713,v_bar
two_col_22683,v_bar
multi_col_60143,v_bar
two_col_83122,v_bar
two_col_63376,v_bar
two_col_40416,v_bar
two_col_103095,v_bar
two_col_104750,v_bar
two_col_23138,h_bar
two_col_24307,v_bar
2335,h_bar
13934,pie
12626,pie
two_col_62834,v_bar
two_col_60809,v_bar
two_col_104300,h_bar
multi_col_870,v_bar
two_col_40046,h_bar
multi_col_60840,v_bar
two_col_3873,line
two_col_2761,v_bar
two_col_83088,v_bar
two_col_23587,v_bar
two_col_101417,v_bar
two_col_42094,h_bar
multi_col_21009,v_bar
3898,h_bar
two_col_3936,h_bar
two_col_101047,v_bar
two_col_24612,line
two_col_83437,v_bar
two_col_1458,v_bar
multi_col_100765,line
two_col_100206,h_bar
two_col_22396,v_bar
3461,h_bar
multi_col_60456,line
two_col_43685,h_bar
09611732006613,h_bar
multi_col_20618,v_bar
two_col_478,h_bar
9596,h_bar
two_col_182,v_bar
two_col_82676,h_bar
two_col_62422,v_bar
multi_col_466,v_bar
two_col_5948,h_bar
two_col_20651,v_bar
two_col_103979,v_bar
two_col_1008,v_bar
multi_col_60006,v_bar
47912829006683,h_bar
two_col_3035,h_bar
two_col_62588,v_bar
two_col_82226,pie
two_col_102391,v_bar
two_col_20201,v_bar
6233,h_bar
two_col_40800,h_bar
two_col_41712,h_bar
multi_col_20862,v_bar
two_col_4820,line
two_col_42217,h_bar
two_col_61577,v_bar
multi_col_40799,v_bar
8554,h_bar
05144824002272,h_bar
two_col_103703,v_bar
two_col_20981,v_bar
two_col_41968,v_bar
two_col_23354,line
two_col_5362,v_bar
two_col_61127,v_bar
two_col_81373,h_bar
87189810001857,line
two_col_102542,line
OECD_FINANCIAL_DISINCENTIVE_TO_INCREASE_WORKING_HOURS_CHL_FIN_ISL_ROU_000016,v_bar
two_col_4123,v_bar
multi_col_80481,v_bar
two_col_43406,h_bar
two_col_60366,v_bar
two_col_80132,h_bar
multi_col_20531,v_bar
9345,h_bar
two_col_1771,v_bar
two_col_4089,v_bar
two_col_41591,v_bar
two_col_20578,h_bar
two_col_63819,v_bar
two_col_80562,h_bar
two_col_60736,v_bar
two_col_22050,h_bar
two_col_4066,line
69977217002859,line
two_col_244,v_bar
multi_col_20024,v_bar
two_col_41084,v_bar
two_col_3259,v_bar
